hadith_id,hadith,source_hadith_id,source_name,Hadith_number,Chapter_English,English_Hadith,Chapter_Arabic,Arabic_Hadith
587.0,عَنْ عَبْدِ اللَّهِ بْنِ عُمَرَ - رضي الله عنهما - قَالَ: رَأَيْتُ النَّبِيَّ - صلى الله عليه وسلم - يُصَلِّي إِذَا أَعْجَلَهُ السَّيْرُ يُؤَخِّرُ الْمَغْرِبَ فَيُصَلِّيهَا ثَلاثًا ثُمَّ يُسَلِّمُ ثُمَّ قَلَّمَا يَلْبَثُ حَتَّى يُقِيمَ الْعِشَاءَ فَيُصَلِّيهَا رَكْعَتَيْنِ ثُمَّ يُسَلِّمُ، وَلا يُسَبِّحُ بَعْدَ الْعِشَاءِ حَتَّى يَقُومَ مِنْ جَوْفِ اللَّيْلِ.,1092,بخاري,,,,,
588.0,عَنْ جَابِرٍ - رضي الله عنهما - قَالَ: كان النَّبِيَّ - صلى الله عليه وسلم - يُصَلِّي التَّطَوُّعَ وَهُوَ رَاكِبٌ فِي غَيْرِ الْقِبْلَةِ.,1094,بخاري,,,,,
11.0,عَنْ أَبِي مُوسَى - رضي الله عنه - قَالَ: قَالُوا: يَا رَسُولَ اللَّهِ أَيُّ الإِسْلامِ أَفْضَلُ؟ قَالَ: «مَنْ سَلِمَ الْمُسْلِمُونَ مِنْ لِسَانِهِ وَيَدِهِ».,11,بخاري,,,,,
93.0,عَنْ أَبِي هُرَيْرَةَ - رضي الله عنه - عَنِ النَّبِيِّ - صلى الله عليه وسلم - قَالَ: «تَسَمَّوْا بِاسْمِي وَلا تَكْتَنُوا بِكُنْيَتِي، وَمَنْ رَآنِي فِي الْمَنَامِ فَقَدْ رَآنِي فَإِنَّ الشَّيْطَانَ لا يَتَمَثَّلُ فِي صُورَتِي، وَمَنْ كَذَبَ عَلَيَّ مُتَعَمِّدًا فَلْيَتَبَوَّأْ مَقْعَدَهُ مِنَ النَّارِ».,110,بخاري,,,,,
589.0,عَنْ أَنَسِ بْنِ مَالِكٍ - رضي الله عنه - أنَّهُ صَلَّى عَلَى حِمَارٍ وَوَجْهُهُ عَنْ يَسَارِ الْقِبْلَةِ. فَقِيلَ لَهُ: تُصَلِّي لِغَيْرِ الْقِبْلَةِ؟ فَقَالَ: لَوْلا أَنِّي رَأَيْتُ رَسُولَ اللَّهِ - صلى الله عليه وسلم - فَعَلَهُ لَمْ أَفْعَلْهُ.,1100,بخاري,,,,,
590.0,عنِ ابْنِ عُمَرَ - رضي الله عنهما - قَالَ: صَحِبْتُ النَّبِيَّ - صلى الله عليه وسلم - فَلَمْ أَرَهُ يُسَبِّحُ فِي السَّفَرِ، وَقَالَ اللَّهُ جَلَّ ذِكْرُهُ: {لَقَدْ كَانَ لَكُمْ فِي رَسُولِ اللَّهِ أُسْوَةٌ حَسَنَةٌ}.,1101,بخاري,,,,,
591.0,عَنِ عَامِرِ بْنِ رَبِيعَةَ - رضي الله عنه -: أَنَّهُ رَأَى النَّبِيَّ - صلى الله عليه وسلم - صَلَّى السُّبْحَةَ بِاللَّيْلِ فِي السَّفَرِ عَلَى ظَهْرِ رَاحِلَتِهِ حَيْثُ تَوَجَّهَتْ بِهِ.,1104,بخاري,,,,,
592.0,عَنِ ابْنِ عَبَّاسٍ - رضي الله عنهما - قَالَ: كَانَ رَسُولُ اللَّهِ - صلى الله عليه وسلم - يَجْمَعُ بَيْنَ صَلاةِ الظُّهْرِ وَالْعَصْرِ إِذَا كَانَ عَلَى ظَهْرِ سَيْرٍ وَيَجْمَعُ بَيْنَ الْمَغْرِبِ وَالْعِشَاءِ.,1107,بخاري,,,,,
593.0,عَنْ عِمْرَانَ بْنِ حُصَيْنٍ - رضي الله عنه - قَالَ: كَانَتْ بِي بَوَاسِيرُ فَسَأَلْتُ النَّبِيَّ - صلى الله عليه وسلم - عَنِ الصَّلاةِ فَقَالَ: «صَلِّ قَائِمًا فَإِنْ لَمْ تَسْتَطِعْ فَقَاعِدًا فَإِنْ لَمْ تَسْتَطِعْ فَعَلَى جَنْبٍ».,1117,بخاري,,,,,
594.0,عَنْ عَائِشَةَ - رضي الله عنها - أُمِّ الْمُؤْمِنِينَ: أَنَّهَا لَمْ تَرَ رَسُولَ اللَّهِ - صلى الله عليه وسلم - يُصَلِّي صَلاةَ اللَّيْلِ قَاعِدًا قَطُّ حَتَّى أَسَنَّ فَكَانَ يَقْرَأُ قَاعِدًا حَتَّى إِذَا أَرَادَ أَنْ يَرْكَعَ قَامَ فَقَرَأَ نَحْوًا مِنْ ثَلاثِينَ آيَةً أَوْ أَرْبَعِينَ آيَةً ثُمَّ رَكَعَ.,1118,بخاري,,,,,
595.0,وَعَنْهَا - رضي الله عنها - فِيْ رِوَايَةٍ: ثُمَّ يَفْعَلُ فِي الرَّكْعَةِ الثَّانِيَةِ مِثْلَ ذَلِكَ، فَإِذَا قَضَى صَلاتَهُ نَظَرَ فَإِنْ كُنْتُ يَقْظَى تَحَدَّثَ مَعِي وَإِنْ كُنْتُ نَائِمَةً اضْطَجَعَ.,1119,بخاري,,,,,
94.0,وَعَنْهُ - رضي الله عنه - أَنَّ النَّبِيَّ - صلى الله عليه وسلم - قَالَ: «إِنَّ اللَّهَ حَبَسَ عَنْ مَكَّةَ الْقَتْلَ، أَوِ الْفِيلَ، وَسَلَّطَ عَلَيْهِمْ رَسُولَ اللَّهِ - صلى الله عليه وسلم - وَالْمُؤْمِنِينَ، أَلا وَإِنَّهَا لَمْ تَحِلَّ لأَحَدٍ قَبْلِي وَلَمْ تَحِلَّ لأَحَدٍ بَعْدِي، أَلا وَإِنَّهَا حَلَّتْ لِي سَاعَةً مِنْ نَهَارٍ، أَلا وَإِنَّهَا سَاعَتِي هَذِهِ حَرَامٌ، لا يُخْتَلَى شَوْكُهَا وَلا يُعْضَدُ شَجَرُهَا وَلا تُلْتَقَطُ سَاقِطَتُهَا إِلَّا لِمُنْشِدٍ، فَمَنْ قُتِلَ فَهُوَ بِخَيْرِ النَّظَرَيْنِ إِمَّا أَنْ يُعْقَلَ وَإِمَّا أَنْ يُقَادَ أَهْلُ الْقَتِيلِ». فَجَاءَ رَجُلٌ  مِنْ أَهْلِ الْيَمَنِ فَقَالَ: اكْتُبْ لِي يَا رَسُولَ اللَّهِ. فَقَالَ: «اكْتُبُوا لأَبِي فُلانٍ» فَقَالَ رَجُلٌ مِنْ قُرَيْشٍ: إِلَّا الإِذْخِرَ يَا رَسُولَ اللَّهِ فَإِنَّا نَجْعَلُهُ فِي بُيُوتِنَا وَقُبُورِنَا، فَقَالَ النَّبِيُّ - صلى الله عليه وسلم -: «إِلَّا الإِذْخِرَ إِلَّا الإِّذْخِرَ».,112,بخاري,,,,,
596.0,عَنِ ابْنِ عَبَّاسٍ - رضي الله عنهما - قَالَ: كَانَ النَّبِيُّ - صلى الله عليه وسلم - إِذَا قَامَ مِنَ اللَّيْلِ يَتَهَجَّدُ قَالَ: «اللَّهُمَّ لَكَ الْحَمْدُ، أَنْتَ قَيِّمُ السَّمَوَاتِ وَالأَرْضِ وَمَنْ فِيهِنَّ، وَلَكَ الْحَمْدُ، لَكَ مُلْكُ السَّمَوَاتِ وَالأَرْضِ وَمَنْ فِيهِنَّ، وَلَكَ الْحَمْدُ، أَنْتَ نُورُ السَّمَوَاتِ وَالأَرْضِ وَمَنْ فِيهِنَّ، وَلَكَ الْحَمْدُ، أَنْتَ مَلِكُ السَّمَوَاتِ وَالأَرْضِ، وَلَكَ الْحَمْدُ، أَنْتَ الْحَقُّ، وَوَعْدُكَ الْحَقُّ، وَلِقَاؤُكَ حَقٌّ، وَقَوْلُكَ حَقٌّ، وَالْجَنَّةُ حَقٌّ، وَالنَّارُ حَقٌّ، وَالنَّبِيُّونَ حَقٌّ، وَمُحَمَّدٌ - صلى الله عليه وسلم - حَقٌّ، وَالسَّاعَةُ حَقٌّ، اللَّهُمَّ لَكَ أَسْلَمْتُ وَبِكَ آمَنْتُ وَعَلَيْكَ تَوَكَّلْتُ وَإِلَيْكَ أَنَبْتُ وَبِكَ خَاصَمْتُ وَإِلَيْكَ حَاكَمْتُ، فَاغْفِرْ لِي مَا قَدَّمْتُ وَمَا أَخَّرْتُ وَمَا أَسْرَرْتُ وَمَا أَعْلَنْتُ، أَنْتَ الْمُقَدِّمُ وَأَنْتَ الْمُؤَخِّرُ، لا إِلَهَ إِلَّا أَنْتَ -أَوْ لا إِلَهَ غَيْرُكَ- وَلا حَوْلَ وَلا قُوَّةَ إِلَّا بِاللَّهِ».,1120,بخاري,,,,,
597.0,عَنِ ابْنِ عُمَرَ - رضي الله عنهما - قَالَ: كَانَ الرَّجُلُ فِي حَيَاةِ النَّبِيِّ - صلى الله عليه وسلم - إِذَا رَأَى رُؤْيَا قَصَّهَا عَلَى رَسُولِ اللَّهِ - صلى الله عليه وسلم -، فَتَمَنَّيْتُ أَنْ أَرَى رُؤْيَا فَأَقُصَّهَا عَلَى رَسُولِ اللَّهِ - صلى الله عليه وسلم -، وَكُنْتُ غُلامًا شَابًّا وَكُنْتُ أَنَامُ فِي الْمَسْجِدِ عَلَى عَهْدِ رَسُولِ اللَّهِ - صلى الله عليه وسلم -، فَرَأَيْتُ فِي النَّوْمِ كَأَنَّ مَلَكَيْنِ أَخَذَانِي فَذَهَبَا بِي إِلَى النَّارِ فَإِذَا هِيَ مَطْوِيَّةٌ كَطَيِّ الْبِئْرِ وَإِذَا لَهَا قَرْنَانِ وَإِذَا فِيهَا أُنَاسٌ قَدْ عَرَفْتُهُمْ فَجَعَلْتُ أَقُولُ: أَعُوذُ بِاللَّهِ مِنَ النَّارِ، قَالَ: فَلَقِيَنَا مَلَكٌ آخَرُ فَقَالَ لِي: لَمْ تُرَعْ. فَقَصَصْتُهَا عَلَى حَفْصَةَ، فَقَصَّتْهَا حَفْصَةُ عَلَى رَسُولِ اللَّهِ - صلى الله عليه وسلم - فَقَالَ: «نِعْمَ الرَّجُلُ عَبْدُ اللَّهِ لَوْ كَانَ يُصَلِّي مِنَ اللَّيْلِ». فَكَانَ بَعْدُ لا يَنَامُ مِنَ اللَّيْلِ إِلَّا قَلِيلًا.,1121,بخاري,,,,,
598.0,عَنْ جُنْدَبِ بْنِ عَبْدِ اللَّهِ - رضي الله عنه - يَقُولُ: اشْتَكَى النَّبِيُّ - صلى الله عليه وسلم - فَلَمْ يَقُمْ لَيْلَةً أَوْ لَيْلَتَيْنِ.,1124,بخاري,,,,,
599.0,عَنْ عَلِيِّ بْنِ أَبِي طَالِبٍ - رضي الله عنه -: أَنَّ رَسُولَ اللَّهِ - صلى الله عليه وسلم - طَرَقَهُ وَفَاطِمَةَ بِنْتَ النَّبِيِّ - صلى الله عليه وسلم - لَيْلَةً فَقَالَ: «أَلا تُصَلِّيَانِ»؟ فَقُلْتُ: يَا رَسُولَ اللَّهِ، أَنْفُسُنَا بِيَدِ اللَّهِ فَإِذَا شَاءَ أَنْ يَبْعَثَنَا بَعَثَنَا، فَانْصَرَفَ حِينَ قُلْنَا ذَلِكَ وَلَمْ يَرْجِعْ إِلَيَّ شَيْئًا، ثُمَّ سَمِعْتُهُ وَهُوَ مُوَلٍّ يَضْرِبُ فَخِذَهُ وَهُوَ يَقُولُ: {وَكَانَ الإِنْسَانُ أَكْثَرَ شَيْءٍ جَدَلًا}.,1127,بخاري,,,,,
600.0,عَنْ عَائِشَةَ - رضي الله عنها - قَالَتْ: إِنْ كَانَ رَسُولُ اللَّهِ - صلى الله عليه وسلم - لَيَدَعُ الْعَمَلَ وَهُوَ يُحِبُّ أَنْ يَعْمَلَ بِهِ خَشْيَةَ أَنْ يَعْمَلَ بِهِ النَّاسُ فَيُفْرَضَ عَلَيْهِمْ، وَمَا سَبَّحَ رَسُولُ اللَّهِ - صلى الله عليه وسلم - سُبْحَةَ الضُّحَى قَطُّ، وَإِنِّي لأُسَبِّحُهَا.,1128,بخاري,,,,,
601.0,عَنِ الْمُغِيرَةِ بْنِ شُعْبَةَ - رضي الله عنه - قَالَ: إِنْ كَانَ النَّبِيُّ - صلى الله عليه وسلم - لَيَقُومُ لِيُصَلِّيَ حَتَّى تَرِمُ قَدَمَاهُ، أَوْ سَاقَاهُ. فَيُقَالُ لَهُ فَيَقُولُ: «أَفَلا أَكُونُ عَبْدًا شَكُورًا».,1130,بخاري,,,,,
602.0,عَنْ عَبْدِ اللَّهِ بْنِ عَمْرِو بْنِ الْعَاصِ - رضي الله عنهما -: أَنَّ رَسُولَ اللَّهِ - صلى الله عليه وسلم - قَالَ لَهُ: «أَحَبُّ الصَّلاةِ إِلَى اللَّهِ صَلاةُ دَاوُدَ عليه السلام، وَأَحَبُّ الصِّيَامِ إِلَى اللَّهِ صِيَامُ دَاوُدَ؛ وَكَانَ يَنَامُ نِصْفَ اللَّيْلِ وَيَقُومُ ثُلُثَهُ وَيَنَامُ سُدُسَهُ، وَيَصُومُ يَوْمًا وَيُفْطِرُ يَوْمًا».,1131,بخاري,,,,,
603.0,عَنْ عَائِشَةَ - رضي الله عنها - قَالَتِ: كَانَ أَحَبَّ الْعَمَلِ إِلَى النَّبِيِّ - صلى الله عليه وسلم - الدَّائِمُ، قيل لها: مَتَى كَانَ يَقُومُ؟ قَالَتْ: كَانَ يَقُومُ إِذَا سَمِعَ الصَّارِخَ.,1132,بخاري,,,,,
604.0,وفي رواية: إِذَا سَمِعَ الصَّارِخَ قَامَ فَصَلَّى.,1132,بخاري,,,,,
605.0,وفي رواية عَنْهَا قَالَتْ: مَا أَلْفَاهُ السَّحَرُ عِنْدِي إِلَّا نَائِمًا، تَعْنِي النَّبِيَّ - صلى الله عليه وسلم -.,1133,بخاري,,,,,
606.0,عَنْ عَبْدِ اللَّهِ بْنِ مَسْعُوْدٍ - رضي الله عنه - قَالَ: صَلَّيْتُ مَعَ النَّبِيِّ - صلى الله عليه وسلم - لَيْلَةً فَلَمْ يَزَلْ قَائِمًا حَتَّى هَمَمْتُ بِأَمْرِ سَوْءٍ، قُلْنَا: وَمَا هَمَمْتَ؟ قَالَ: هَمَمْتُ أَنْ أَقْعُدَ وَأَذَرَ النَّبِيَّ - صلى الله عليه وسلم -.,1135,بخاري,,,,,
607.0,عَنِ ابْنِ عَبَّاسٍ - رضي الله عنهما - قَالَ: كَانَتْ صَلاةُ النَّبِيِّ - صلى الله عليه وسلم - ثَلاثَ عَشْرَةَ رَكْعَةً. يَعْنِي بِاللَّيْلِ.,1138,بخاري,,,,,
95.0,عَنِ ابْنِ عَبَّاسٍ - رضي الله عنهما - قَالَ: لَمَّا اشْتَدَّ بِالنَّبِيِّ - صلى الله عليه وسلم - وَجَعُهُ قَالَ: «ائْتُونِي بِكِتَابٍ أَكْتُبْ لَكُمْ كِتَابًا لا تَضِلُّوا بَعْدَهُ». قَالَ عُمَرُ: إِنَّ النَّبِيَّ - صلى الله عليه وسلم - غَلَبَهُ الْوَجَعُ وَعِنْدَنَا كِتَابُ اللَّهِ حَسْبُنَا، فَاخْتَلَفُوا وَكَثُرَ اللَّغَطُ قَالَ: «قُومُوا عَنِّي وَلا يَنْبَغِي عِنْدِي التَّنَازُعُ». فَخَرَجَ ابْنُ عَبَّاسٍ يَقُولُ: إِنَّ الرَّزِيَّةَ كُلَّ الرَّزِيَّةِ مَا حَالَ بَيْنَ رَسُولِ اللَّهِ - صلى الله عليه وسلم - وَبَيْنَ كِتَابِهِ.,114,بخاري,,,,,
608.0,عَنْ عَائِشَةَ - رضي الله عنها - قَالَتْ: كَانَ النَّبِيُّ - صلى الله عليه وسلم - يُصَلِّي مِنَ اللَّيْلِ ثَلاثَ عَشْرَةَ رَكْعَةً، مِنْهَا الْوِتْرُ وَرَكْعَتَا الْفَجْرِ.,1140,بخاري,,,,,
609.0,عَنْ أَنَسِ بْنِ مَالِكٍ - رضي الله عنه - قال: كَانَ رَسُولُ اللَّهِ - صلى الله عليه وسلم - يُفْطِرُ مِنَ الشَّهْرِ حَتَّى نَظُنَّ أَنْ لا يَصُومَ مِنْهُ، وَيَصُومُ حَتَّى نَظُنَّ أَنْ لا يُفْطِرَ مِنْهُ شَيْئًا، وَكَانَ لا تَشَاءُ أَنْ تَرَاهُ مِنَ اللَّيْلِ مُصَلِّيًا إِلَّا رَأَيْتَهُ، وَلا نَائِمًا إِلَّا رَأَيْتَهُ.,1141,بخاري,,,,,
610.0,عَنْ أَبِي هُرَيْرَةَ - رضي الله عنه -: أَنَّ رَسُولَ اللَّه - صلى الله عليه وسلم - قَالَ: «يَعْقِدُ الشَّيْطَانُ عَلَى قَافِيَةِ رَأْسِ أَحَدِكُمْ إِذَا هُوَ نَامَ ثَلاثَ عُقَدٍ، يَضْرِبُ كُلَّ عُقْدَةٍ: عَلَيْكَ لَيْلٌ طَوِيلٌ فَارْقُدْ، فَإِنِ اسْتَيْقَظَ فَذَكَرَ اللَّهَ انْحَلَّتْ عُقْدَةٌ، فَإِنْ تَوَضَّأَ انْحَلَّتْ عُقْدَةٌ، فَإِنْ صَلَّى انْحَلَّتْ عُقْدَةٌ فَأَصْبَحَ نَشِيطًا طَيِّبَ النَّفْسِ، وَإِلَّا أَصْبَحَ خَبِيثَ النَّفْسِ كَسْلانَ».,1142,بخاري,,,,,
